1-unif,1-expo,1-lor,2-unif,2-expo,2-lor,10-unif,10-expo,10-lor,100-unif,100-expo,100-lor
0.5942,0.901895,0.304892,0.382202,0.544235,-0.691773,0.3774,0.640883,-0.73071,0.491041,0.976384,0.18083
0.226655,0.25703,-1.1586,0.151164,0.167859,-2.64273,0.599478,1.33463,1.0607,0.508528,0.975928,-5.02422
0.170204,0.186575,-1.68844,0.144046,0.156005,-2.13198,0.375879,0.539694,-1.87941,0.527289,1.06941,0.12391
0.0756727,0.0786891,-4.12686,0.0462409,0.0478205,-11.5231,0.515982,1.43788,11.1132,0.441937,0.869523,1.3234
0.117887,0.125436,-2.57552,0.268026,0.333501,-1.41922,0.403611,0.605465,-0.906676,0.475259,0.933662,0.9868
0.016809,0.0169519,-18.9192,0.0729939,0.0776352,-10.6233,0.455683,0.938058,-4.53075,0.498171,1.06029,5.42197
0.418164,0.541567,-0.262912,0.540365,0.813977,0.148694,0.466128,0.796064,-11.3903,0.518897,1.06193,-0.801833
0.129179,0.138319,-2.32732,0.237315,0.281064,-1.42749,0.490189,0.73494,-0.1182,0.525425,1.16539,3.75482
0.662566,1.08639,0.5603,0.431898,0.655534,-0.402478,0.545933,1.02685,1.01413,0.46609,0.942249,-1.41171
0.345451,0.423809,-0.527659,0.20439,0.244616,-2.74373,0.447115,0.675335,-0.167362,0.509086,1.02821,-0.26588
0.20123,0.224682,-1.36526,0.111887,0.123743,-7.73029,0.409777,0.800758,-0.381796,0.486669,0.975718,-0.0547268
0.063329,0.0654232,-4.95979,0.309285,0.437822,-2.39224,0.640325,1.40975,1.22176,0.555124,1.17617,0.972086
0.0225449,0.0228029,-14.0953,0.249608,0.335174,-7.08437,0.376458,0.540394,-1.87261,0.517962,1.04206,-1.22918
0.55524,0.810221,0.175305,0.65334,1.10115,0.592198,0.549228,1.48246,11.4962,0.532811,1.15522,3.68315
0.476671,0.647546,-0.0734207,0.239697,0.325136,-58.4884,0.39684,0.59807,-1.27821,0.503325,0.910517,-0.298687
0.75144,1.39207,1.00909,0.570911,0.943497,0.325211,0.541596,1.14505,-2.39539,0.53413,1.1538,3.19479
0.00272278,0.00272649,-116.903,0.485329,1.72135,-53.5051,0.490922,0.851602,-11.3065,0.449519,0.873843,-1.82619
0.390382,0.494923,-0.358668,0.427344,0.559558,-0.235637,0.491217,0.736127,-0.098934,0.47495,0.980973,-2.39043
0.967934,3.43997,9.89321,0.585479,1.83345,4.27198,0.483148,0.921748,0.0450638,0.511159,1.01119,-1.35297
0.464306,0.624193,-0.112607,0.642218,1.16986,0.732281,0.416845,0.637324,-0.854581,0.495141,1.07192,-7.06946
0.203023,0.226929,-1.34925,0.304844,0.374463,-0.825586,0.486232,1.11578,0.681318,0.481517,1.01986,-0.176441
0.82013,1.71552,1.57717,0.877379,2.22159,3.18888,0.719001,1.59298,1.91414,0.556848,1.21202,16.7539
0.406665,0.521997,-0.301923,0.266077,0.328043,-1.35285,0.43843,0.640909,-0.41515,0.526096,1.04293,-0.42902
0.934629,2.72767,4.8006,0.937514,2.77389,5.03943,0.574751,1.56776,11.6262,0.548677,1.15068,-5.17538
0.125488,0.13409,-2.40378,0.5253,1.36293,0.884009,0.372593,0.559998,-1.38133,0.570509,1.15274,-14.2713
0.9404,2.82011,5.27825,0.773522,1.87657,2.8132,0.493045,1.03676,-2.58676,0.471939,0.908176,0.659802
0.925113,2.59177,4.1718,0.860565,2.09074,2.75629,0.515813,0.880315,0.284797,0.452325,0.888813,-2.84778
0.606644,0.933039,0.348155,0.44771,0.636904,-0.21685,0.5429,0.92438,0.270218,0.523285,1.01011,-0.0792901
0.796017,1.58972,1.34078,0.847047,1.93663,2.17818,0.44573,0.66783,-0.913923,0.487803,0.917469,-1.73458
0.288776,0.340768,-0.781856,0.302774,0.360847,-0.715397,0.380531,0.58557,-1.1473,0.483776,0.929454,0.0357156
0.898078,2.28354,3.01559,0.695348,1.48102,1.4962,0.493747,1.12569,0.732545,0.503657,1.00156,-7.85749
0.316772,0.380926,-0.648938,0.526995,0.85868,0.136907,0.652224,1.43796,1.56371,0.48118,0.924782,0.294672
0.492619,0.678492,-0.0231935,0.384535,0.50104,-0.434709,0.42881,0.625883,-0.452706,0.542108,1.02183,1.54983
0.737219,1.33643,0.922753,0.538406,0.875666,0.185666,0.560677,1.45293,11.2784,0.489893,1.0056,0.421653
0.276452,0.323588,-0.846224,0.38656,0.505048,-0.428344,0.452467,0.804597,-0.728803,0.463688,0.904192,-0.0658144
0.339593,0.414899,-0.551421,0.550877,0.925532,0.264035,0.405923,0.761922,-3.56744,0.537863,1.11458,1.68427
0.496669,0.686508,-0.0104638,0.507051,0.707571,0.0221776,0.506085,0.797069,0.0341159,0.495534,0.991729,-1.39847
0.762162,1.43617,1.07949,0.66268,1.13222,0.640343,0.540699,0.918936,0.262637,0.548535,1.1218,0.763807
0.517432,0.728633,0.054819,0.354277,0.47037,-0.702768,0.4562,0.73984,-0.737844,0.508402,0.95553,-2.23994
0.563199,0.828277,0.201195,0.615222,0.964313,0.390486,0.375955,0.579335,-1.1736,0.561029,1.16393,1.66864
0.191122,0.212107,-1.46036,0.247981,0.287861,-1.08196,0.49886,1.19533,1.05234,0.527498,1.0233,0.488255
0.667245,1.10035,0.579776,0.397899,0.618974,-0.88012,0.663601,1.45617,1.60643,0.522162,1.01044,0.212257
0.304841,0.363614,-0.70356,0.500891,0.778722,0.00420132,0.466771,0.763784,-0.214791,0.485275,0.886457,-2.24157
0.128552,0.137599,-2.34002,0.309296,0.405511,-1.18566,0.502153,1.33577,10.9928,0.461339,0.83676,-2.80132
0.696941,1.19383,0.711962,0.618662,0.985596,0.419758,0.510807,0.968738,-0.431939,0.469648,0.888829,-0.436484
0.49004,0.673422,-0.0313013,0.4624,0.621964,-0.119587,0.444511,0.849702,-3.42663,0.467226,1.00837,1.17029
0.540384,0.777363,0.127554,0.60114,0.930883,0.342547,0.554936,1.14957,2.18087,0.534063,1.13147,1.75454
0.434761,0.570506,-0.207874,0.470974,0.639067,-0.0926442,0.54289,0.928598,0.278759,0.440758,0.83022,-12.7359
0.661897,1.0844,0.55754,0.688844,1.17123,0.681392,0.46928,0.771454,-0.693073,0.476038,0.866759,-0.775944
0.507188,0.707627,0.0225852,0.447734,0.599554,-0.171777,0.347625,0.529343,-1.27651,0.464763,0.900951,-0.367034
0.715792,1.25805,0.805245,0.412246,0.686561,-1.00419,0.537582,1.26048,1.22349,0.517122,1.03919,-14.8239
0.38828,0.49148,-0.36614,0.201717,0.253375,-10.6774,0.693214,1.67683,2.41368,0.494528,0.944253,-0.986676
0.1087,0.115074,-2.81362,0.233292,0.279031,-1.64616,0.531294,1.02715,0.487933,0.544028,1.16823,1.05577
0.0151544,0.0152704,-20.9886,0.121232,0.136573,-11.0712,0.540328,1.39341,11.2301,0.498076,0.980417,-2.04588
0.357885,0.442988,-0.478705,0.401703,0.516357,-0.325774,0.480275,0.899051,-0.538563,0.500693,0.93473,-4.81018
0.227309,0.257876,-1.1538,0.296286,0.356211,-0.802159,0.428825,0.822883,-3.4813,0.468279,0.863176,-2.56975
0.445521,0.589726,-0.172843,0.399647,0.513165,-0.333764,0.570046,1.18943,2.23676,0.519015,1.11318,0.94629
0.365263,0.454545,-0.450521,0.386499,0.489173,-0.374391,0.545268,0.932896,0.286448,0.515453,1.05639,0.491461
0.353772,0.436604,-0.494686,0.223453,0.267182,-1.90719,0.487873,0.851285,-0.555838,0.501278,0.963909,0.0891536
0.407734,0.5238,-0.298262,0.672419,1.64503,2.34826,0.365962,0.57588,-1.21055,0.476203,0.953281,-1.25086
0.0931333,0.0977599,-3.3197,0.37682,0.589031,-1.38393,0.517013,1.20603,1.14614,0.525325,1.01689,-5.48543
0.937103,2.76626,4.99477,0.855861,2.12811,3.08139,0.746818,1.8858,2.86291,0.467144,0.842886,-0.21822
0.660507,1.0803,0.55183,0.660243,1.07952,0.550749,0.576995,1.09905,0.790235,0.530049,1.04044,0.907723
0.774618,1.48996,1.16801,0.444907,0.806175,-0.736739,0.593034,1.47001,13.3423,0.539873,1.10446,1.02629
0.659979,1.07875,0.549668,0.430028,0.650994,-0.413006,0.456074,0.867068,-0.753147,0.510099,1.02845,-1.54613
0.115197,0.12239,-2.64149,0.357959,0.520243,-1.15703,0.468621,0.895249,-3.3244,0.502586,0.922198,-0.0752441
0.200077,0.22324,-1.37568,0.294451,0.357806,-0.869939,0.592851,1.24241,2.31471,0.48882,0.970804,0.0281086
0.600722,0.918097,0.327429,0.58427,0.878502,0.271884,0.605889,1.24315,1.4445,0.506695,0.98638,1.14056
0.388825,0.492372,-0.364198,0.255921,0.31182,-1.41079,0.543909,1.05312,-0.144702,0.519474,1.09801,-38.6801
0.567818,0.838908,0.216339,0.655947,1.10089,0.589898,0.377933,0.598459,-1.17208,0.478119,0.873316,-1.37818
0.123018,0.131268,-2.45739,0.368788,0.542317,-1.04055,0.602808,1.49802,2.12373,0.507951,1.02991,0.0959765
0.744077,1.36288,0.963457,0.770999,1.48099,1.16055,0.672356,1.63056,2.21873,0.454842,0.831955,-0.0168726
0.614558,0.953366,0.376284,0.580881,0.87284,0.262839,0.603116,1.24576,1.13343,0.488072,0.922103,-2.00767
0.797921,1.59909,1.35764,0.403913,0.804525,-15.3827,0.525934,1.33196,12.9292,0.455706,0.828172,-1.38235
0.547204,0.792314,0.149393,0.443101,0.603155,-0.202236,0.46733,0.907272,-0.692844,0.452835,0.776607,-2.42955
0.0099059,0.00995528,-32.123,0.272273,0.387449,-16.0069,0.501842,0.942323,-3.07693,0.536804,1.11728,1.08621
0.338997,0.413997,-0.553866,0.302704,0.361902,-0.72786,0.582541,1.23029,2.13425,0.54384,1.18263,1.70084
0.53464,0.764943,0.109255,0.419345,0.563711,-0.29901,0.617782,1.27851,1.4943,0.513902,1.12546,-0.175745
0.266412,0.309808,-0.901853,0.42876,0.602057,-0.303772,0.546648,1.05771,-0.135228,0.503331,0.989119,-0.453194
0.304051,0.362479,-0.707276,0.630091,1.74451,3.25129,0.372162,0.585925,-1.19053,0.501695,1.0308,2.03832
0.591109,0.894306,0.294308,0.629812,0.999239,0.439713,0.628789,1.53315,2.3309,0.519494,1.14616,-0.0318911
0.956131,3.12654,7.20985,0.976862,4.57793,69.7216,0.620017,1.5192,2.00203,0.504449,0.957833,-0.177518
0.668515,1.10417,0.585119,0.366341,0.585246,-2.15407,0.63341,1.39991,1.47294,0.490257,0.869951,-0.363481
0.997593,6.02932,132.233,0.890516,3.7796,66.7345,0.4697,1.19891,12.684,0.458588,0.90191,0.992103
0.0641672,0.0663184,-4.89326,0.315658,0.45184,-2.33956,0.432791,0.850582,-0.843785,0.466747,0.842519,-0.962412
0.783439,1.52988,1.23574,0.5937,1.02367,0.462262,0.535289,0.983544,0.0821722,0.478565,1.05046,0.507823
0.567149,0.837361,0.21414,0.477724,0.664437,-0.075964,0.586152,1.23591,2.14825,0.464443,0.917617,-0.142906
0.403962,0.51745,-0.311215,0.286767,0.351632,-1.00366,0.66273,1.6163,3.48646,0.517219,1.01937,0.448052
0.3883,0.491513,-0.366068,0.275798,0.334899,-1.07063,0.618599,1.453,2.21352,0.476523,0.93814,-0.164442
0.169572,0.185814,-1.69611,0.522316,1.13286,0.359688,0.365795,0.577172,-1.22604,0.519455,1.07833,3.8095
0.163297,0.178286,-1.77519,0.236468,0.274414,-1.22822,0.648058,1.59688,2.42533,0.434948,0.742435,-1.12512
0.875059,2.07992,2.41549,0.509139,1.11724,0.172498,0.615103,1.44406,1.6135,0.482305,0.907423,-12.8037
0.30964,0.370542,-0.681254,0.511538,0.810169,0.0559327,0.584903,1.30976,1.26056,0.552468,1.17023,3.36636
0.143219,0.154573,-2.07049,0.51296,1.1488,0.259598,0.389099,0.617247,-0.684952,0.511587,1.05735,0.541882
0.713437,1.2498,0.793119,0.719958,1.27309,0.827636,0.435988,0.854059,-0.675409,0.500855,0.995874,0.588325
0.8827,2.14302,2.58969,0.778441,1.63222,1.59948,0.553284,1.1613,0.824198,0.523798,1.05423,-0.724265
0.72648,1.29638,0.862152,0.591325,0.952749,0.361791,0.593475,1.25444,2.17404,0.560225,1.14283,0.692706
0.674181,1.12141,0.609267,0.763617,1.51955,1.30965,0.706215,1.74707,3.69788,0.488563,1.0013,1.88416
0.456171,0.60912,-0.138571,0.687069,1.55488,1.82773,0.636166,1.48685,2.2705,0.471314,0.863822,-0.946752
0.853052,1.91768,2.01003,0.744088,1.46294,1.23101,0.350224,0.559986,-3.35201,0.494043,1.00649,-0.399025
0.917968,2.50065,3.79403,0.546982,1.34711,1.08679,0.666999,1.62254,2.55296,0.493594,0.986306,0.197338
0.635123,1.0082,0.451983,0.521632,0.76634,0.0775545,0.596231,1.35201,1.43824,0.512166,0.982286,-5.00971
0.175995,0.193579,-1.62046,0.113087,0.12253,-3.95566,0.598433,1.33157,1.31121,0.525613,1.06757,-1.06855
0.40814,0.524485,-0.296874,0.642035,1.3057,1.06872,0.442069,0.713543,-0.417521,0.446783,0.876951,1.36659
0.0501789,0.0514817,-6.29086,0.358146,0.574218,-2.85791,0.399472,0.771891,-0.806361,0.482226,0.949259,1.02774
0.875931,2.08691,2.43432,0.507691,1.11855,0.149828,0.509924,1.00661,0.549102,0.503709,1.06857,5.61342
0.666114,1.09695,0.575036,0.350419,0.566148,-4.27765,0.528204,1.13247,1.66409,0.522238,1.07047,-0.789058
0.139451,0.150184,-2.13466,0.0911038,0.0969411,-4.76726,0.737013,2.03757,5.41945,0.531291,1.17658,3.78615
0.0347245,0.0353417,-9.13033,0.500252,1.70514,0.0677741,0.627103,1.47144,2.23941,0.464025,0.937475,-1.4187
0.0427567,0.0436977,-7.39985,0.446423,0.970708,-2.71794,0.323511,0.456388,-3.52535,0.509758,1.0293,-0.263418
0.96578,3.37493,9.26588,0.80402,2.20144,4.87257,0.674887,1.94853,12.28,0.485099,0.973923,-0.112544
0.85009,1.89772,1.96398,0.830279,1.78046,1.72005,0.629561,1.59674,2.39792,0.56275,1.19301,1.03812
0.642261,1.02795,0.47927,0.438229,0.647391,-0.312652,0.631919,1.38373,1.47667,0.52771,1.10108,0.102539
0.810467,1.66319,1.47611,0.538203,0.986178,0.285778,0.501011,1.26268,12.6582,0.528528,1.14848,3.65765
0.234196,0.26683,-1.10457,0.24291,0.278339,-1.04721,0.442592,0.832401,-0.183131,0.507038,0.922878,-0.278632
0.265938,0.309162,-0.904557,0.586576,1.34331,1.21415,0.449263,0.829302,0.217129,0.528941,1.14253,3.17354
0.251623,0.289848,-0.989855,0.422686,0.595317,-0.343255,0.473101,1.035,1.34215,0.454631,0.881028,-0.656723
0.907214,2.37746,3.33285,0.504189,1.24206,0.146517,0.808894,2.21792,5.84245,0.477828,0.987361,-2.38058
0.593749,0.900785,0.303344,0.435962,0.613379,-0.266814,0.631772,1.47639,2.77006,0.504859,0.98091,-1.45748
0.101164,0.106655,-3.03981,0.126763,0.135978,-2.48347,0.333043,0.466878,-3.00124,0.490932,1.06612,-7.14128
0.278176,0.325973,-0.836972,0.294319,0.348854,-0.757223,0.625463,1.67482,11.3444,0.480275,1.01841,-0.202483
0.152361,0.165301,-1.92714,0.473125,0.872321,-0.302449,0.600337,1.48858,2.21989,0.553782,1.20207,16.7386
0.310463,0.371735,-0.677475,0.617347,1.4759,1.72199,0.581427,1.2957,1.21154,0.524633,1.04072,-0.435371
0.793889,1.57934,1.32224,0.431534,0.825514,-1.60317,0.42826,1.10502,12.1356,0.545963,1.13428,-5.21775
0.924232,2.58007,4.12145,0.876034,2.1697,2.89322,0.456951,0.853166,-0.113072,0.570009,1.15218,-14.2886
0.069179,0.0716882,-4.52858,0.326908,0.475146,-2.12812,0.430303,0.806326,-0.101388,0.471197,0.900087,0.629385
0.827837,1.75932,1.66498,0.864279,2.03457,2.38327,0.536514,1.22295,1.70768,0.447867,0.869423,-2.89015
0.584638,0.878604,0.272346,0.413829,0.578511,-0.38625,0.75446,2.02526,5.46321,0.524102,1.01244,-0.0760543
0.900721,2.30982,3.10156,0.924964,2.64491,4.65754,0.648071,1.52768,2.84405,0.484299,0.907471,-1.74971
0.24302,0.278419,-1.04485,0.336782,0.420746,-0.63329,0.349828,0.487548,-2.78597,0.487356,0.936454,0.0485043
0.949207,2.98,6.21352,0.910717,2.51875,4.28473,0.624227,1.67312,11.3376,0.504042,1.0063,-7.83811
0.430544,0.563073,-0.221733,0.291258,0.363958,-1.07732,0.651706,1.58172,2.47008,0.483187,0.928259,0.30171
0.872227,2.0575,2.35595,0.866036,2.01125,2.23919,0.639853,1.48365,1.57055,0.538539,1.01651,1.52804
0.151972,0.164842,-1.93291,0.438722,0.728772,-0.538131,0.412672,1.0487,12.0497,0.483192,0.992931,0.365715
0.859845,1.965,2.12242,0.92251,3.08826,11.7898,0.389091,0.623347,-0.627997,0.467378,0.911325,-0.0524351
0.725472,1.2927,0.85665,0.754769,1.41274,1.04868,0.429653,0.805631,-0.149755,0.541686,1.12323,1.69816
0.985176,4.21151,21.4571,0.816702,2.62814,10.9798,0.531206,1.19608,1.65809,0.492987,0.987634,-1.40888
0.784065,1.53278,1.24072,0.531978,0.930564,0.206432,0.745355,2.00544,5.43396,0.547647,1.11862,0.759071
0.648229,1.04477,0.502536,0.613283,0.954161,0.376865,0.607861,1.36573,2.53346,0.508791,0.956372,-2.2387
0.27989,0.328351,-0.827854,0.621632,1.81767,3.91221,0.343039,0.478959,-2.84452,0.555418,1.15567,0.191605
0.578337,0.863548,0.251194,0.764207,1.93041,3.28744,0.612969,1.55629,10.8937,0.529288,1.0258,0.498535
0.963373,3.30698,8.65227,0.73684,2.01048,4.34233,0.699434,1.76382,2.82786,0.517201,1.00131,0.189681
0.950077,2.99728,6.32368,0.670849,1.74712,2.9847,0.571901,1.29931,1.19047,0.489746,0.89676,-2.22442
0.510307,0.713976,0.0323902,0.421744,0.559607,-0.272798,0.425727,1.06541,12.1616,0.466847,0.846758,-2.7716
0.391621,0.496958,-0.354279,0.541554,0.836473,0.166084,0.350038,0.490204,-0.84991,0.470404,0.891698,-0.432076
0.333182,0.405237,-0.577986,0.395862,0.509364,-0.354485,0.420662,0.7773,-0.190056,0.463808,1.00324,1.15071
0.691486,1.17599,0.686446,0.769655,1.52935,1.30817,0.471844,0.824612,-0.523075,0.533762,1.13083,1.75359
0.458542,0.613491,-0.130984,0.574552,0.893243,0.275599,0.718165,1.92394,5.31371,0.446295,0.86915,-12.4577
0.847824,1.88272,1.92989,0.678966,1.29815,0.980827,0.57369,1.29786,2.41363,0.478168,0.876704,-0.757391
0.690562,1.173,0.682182,0.807438,1.87708,2.40416,0.412717,0.821932,-1.39972,0.468046,0.911924,-0.349662
0.510108,0.71357,0.0317649,0.537906,0.7738,0.120583,0.625425,1.5913,10.9426,0.513282,1.03064,-14.8378
0.924314,2.58117,4.12613,0.733265,1.68126,2.12977,0.654479,1.50524,1.96698,0.490777,0.939471,-1.22422
0.565705,0.834031,0.2094,0.34079,0.478594,-1.20758,0.53668,1.09068,0.589855,0.543331,1.16747,1.00272
0.542215,0.781355,0.133405,0.583738,0.881441,0.274291,0.404077,1.0288,12.0827,0.503399,0.988193,-1.83449
0.115876,0.123158,-2.62455,0.394726,0.621358,-1.00894,0.326714,0.45775,-0.998599,0.502473,0.937975,-4.80427
0.625262,0.981527,0.415177,0.79837,2.26929,5.77261,0.399072,0.749251,-0.391273,0.472061,0.869898,-2.55478
0.673576,1.11956,0.606664,0.793855,1.78726,2.11167,0.47032,0.819791,-0.529899,0.522025,1.121,0.957804
0.971477,3.55706,11.13,0.74946,2.15333,5.60823,0.687101,1.87859,5.12731,0.512007,1.05205,0.342625
0.914133,2.45496,3.61667,0.932609,2.73632,5.03642,0.529499,1.16166,2.1902,0.507419,0.993942,0.193029
0.527443,0.749597,0.086429,0.359968,0.4817,-0.680264,0.433502,0.933311,-1.16532,0.481416,0.974497,-1.20378
0.951085,3.01768,6.45617,0.936401,2.78255,5.21999,0.666087,1.7685,11.3129,0.533898,1.04596,-5.38854
0.192492,0.213802,-1.44696,0.148056,0.161597,-2.20478,0.611538,1.31542,1.55277,0.467616,0.85674,-0.0660776
0.921717,2.54742,3.98382,0.847129,2.0141,2.56826,0.5692,1.22883,0.849159,0.529727,1.03954,0.906468
0.10362,0.109391,-2.9626,0.275514,0.351263,-1.56467,0.418701,1.06729,12.1366,0.54065,1.10869,1.0346
0.772541,1.48078,1.1527,0.434756,0.791393,-1.01381,0.328452,0.459736,-0.960889,0.513217,1.05333,-1.43924
0.447408,0.593135,-0.166744,0.583529,0.932426,0.32934,0.384777,0.716937,-0.438352,0.510136,0.941386,-0.0256973
0.0969716,0.102001,-3.18033,0.256595,0.320115,-1.72489,0.429697,0.738943,-0.680221,0.492165,0.97622,0.0429557
0.71965,1.27172,0.825424,0.614879,0.992643,0.428593,0.652731,1.62171,4.05675,0.510305,1.00984,1.22018
0.416218,0.538228,-0.269459,0.399522,0.510415,-0.327579,0.498389,1.00855,1.86207,0.516486,1.09403,-38.7109
0.510107,0.713568,0.0317625,0.365392,0.481449,-0.585902,0.443781,0.95784,-1.13061,0.476377,0.86993,-1.38382
0.382825,0.482603,-0.385698,0.650161,1.48876,1.69282,0.621417,1.53693,10.6686,0.50902,1.03121,0.109205
0.220677,0.24933,-1.20357,0.228126,0.258981,-1.14929,0.598868,1.30085,1.22055,0.455219,0.833549,-0.0142804
0.917496,2.49491,3.77133,0.559655,1.36016,1.20566,0.560195,1.15226,0.621902,0.488537,0.923386,-2.00589
0.235575,0.268631,-1.09501,0.289976,0.3454,-0.813495,0.48556,1.20428,12.5479,0.447884,0.81234,-1.59802
0.201815,0.225414,-1.36001,0.288464,0.347799,-0.886904,0.295651,0.370452,-1.09376,0.451029,0.773251,-2.4355
0.344377,0.42217,-0.531981,0.66425,2.2825,9.74942,0.392881,0.732796,-0.412716,0.540257,1.12157,1.40255
0.375113,0.470185,-0.413798,0.680514,2.36644,11.0859,0.493092,0.860021,-0.273507,0.542505,1.18079,1.6931
0.984122,4.14283,20.0308,0.612253,2.20889,9.48425,0.622305,1.54822,3.94699,0.510147,1.11955,-0.195139
0.985916,4.2627,22.5856,0.884855,2.89711,11.9121,0.512334,1.03585,1.90669,0.506055,0.993761,-0.44295
0.240384,0.274943,-1.06232,0.57369,1.32502,1.13111,0.402958,0.897228,-1.43546,0.506494,1.0425,2.0578
0.783795,1.53153,1.23857,0.483622,0.867097,-0.150041,0.632795,1.55731,10.7061,0.515178,1.13896,-0.0530801
0.906995,2.3751,3.32453,0.549291,1.29389,0.934377,0.593199,1.29382,1.16429,0.494937,0.926617,-0.896876
0.183448,0.202665,-1.53865,0.139796,0.151875,-2.37407,0.532876,1.00614,0.293491,0.491299,0.873725,-0.357791
0.191588,0.212684,-1.45578,0.577489,1.76004,3.60011,0.493404,1.21511,12.5912,0.458017,0.869837,-0.277346
0.0961431,0.101084,-3.20949,0.368257,0.561884,-1.36875,0.329687,0.426039,-0.944433,0.474216,0.858519,-0.898659
0.963389,3.30741,8.656,0.901098,2.56628,5.22948,0.42806,0.809706,-0.28869,0.472511,1.03712,0.479494
0.640372,1.02268,0.471992,0.602172,0.926366,0.337857,0.548289,1.07484,0.196716,0.459159,0.909639,-0.226658
0.838807,1.82515,1.80296,0.426332,0.919554,-10.5764,0.547548,1.16093,1.83508,0.516028,1.01755,0.443143
0.563972,0.830048,0.203723,0.458341,0.632504,-0.147563,0.436107,0.634894,-0.469973,0.472759,0.933345,-0.428285
0.0138574,0.0139543,-22.9559,0.350098,0.586699,-11.1465,0.410013,0.906975,-1.39677,0.52247,1.08284,3.82556
0.35271,0.43496,-0.498849,0.398824,0.511819,-0.336787,0.591924,1.45117,10.5409,0.433763,0.741111,-1.17786
0.686339,1.15944,0.662917,0.679626,1.13849,0.633366,0.581239,1.21114,0.958597,0.480076,0.897182,-12.8226
0.444939,0.588677,-0.174726,0.396603,0.508399,-0.345563,0.575872,1.08091,0.484572,0.553835,1.17244,3.37147
0.672912,1.11753,0.603815,0.561008,0.856868,0.221271,0.498568,1.22171,12.6325,0.51708,1.0676,0.5695
0.348267,0.428121,-0.516401,0.211019,0.252377,-2.37686,0.335321,0.432474,-0.816023,0.494353,0.98403,0.530758
0.449103,0.596208,-0.161273,0.715632,2.31129,8.83188,0.401999,0.600293,-1.08029,0.522718,1.0477,-0.73848
0.0737708,0.0766335,-4.23732,0.219656,0.265809,-2.3434,0.538724,1.05125,0.16366,0.554255,1.13125,0.66088
0.982161,4.02638,17.825,0.784042,2.45404,9.05086,0.504904,1.03158,1.62653,0.490949,1.01448,1.91365
0.365542,0.454984,-0.449471,0.681196,3.10775,50.3074,0.428478,0.61877,-0.494218,0.469662,0.86117,-0.953074
0.585922,0.881701,0.276685,0.777175,2.16858,5.1627,0.447843,0.955364,0.863581,0.486268,0.988098,-0.460486
0.996851,5.76052,101.064,0.753852,3.23781,50.5492,0.63873,1.57958,10.7492,0.486755,0.963966,0.148342
0.968427,3.45546,10.0487,0.982994,4.73564,70.2545,0.593509,1.26077,1.0385,0.514465,0.992229,-4.99208
0.510853,0.715092,0.0341082,0.496116,0.685838,-0.0122278,0.619627,1.23616,0.760488,0.52729,1.06985,-1.05769
0.99756,6.01582,130.46,0.633441,3.1648,64.7874,0.512532,1.27739,12.7218,0.447637,0.87851,1.36935
0.48138,0.656584,-0.0585638,0.29823,0.389421,-1.35148,0.360516,0.481346,-0.731814,0.490023,0.966454,1.10753
0.269321,0.313782,-0.885414,0.563791,1.13377,0.604947,0.435367,0.693358,-0.941112,0.499912,1.05456,5.58896
